 27-04-2024 23:48:26, GPU temperature     ,GPU usage           ,Memory usage        ,Power percent       ,Power               ,Fan speed           ,Fan tachometer      ,CPU temperature     ,CPU usage           ,CPU power           ,Framerate           ,TOutside ( C),Texhaust ( C),Tinternal ( C)
 27-04-2024 23:51:00,82,94,3587.934,44,42.629,0,0,100,100,18.509,59,20.8,25.1,25.5
 27-04-2024 23:51:01,82,95,3568.652,51,40.212,0,0,99,100,18.077,59,20.8,25.1,25.5
 27-04-2024 23:51:02,83,97,3569.652,46,37.535,0,0,100,100,18.844,57.9,20.8,25.1,25.5
 27-04-2024 23:51:03,82,95,3573.777,51,67.991,0,0,100,99.896,18.545,57,20.8,25.1,25.5
 27-04-2024 23:51:04,82,97,3573.777,51,61.687,0,0,100,97.753,18.128,58,20.8,25.1,25.5
 27-04-2024 23:51:05,82,94,3569.652,52,67.691,0,0,100,98.717,18.517,59,20.8,25.1,25.5
 27-04-2024 23:51:06,82,97,3583.246,46,66.083,0,0,100,100,18.186,55.9,20.8,25.1,25.5
 27-04-2024 23:51:07,82,93,3584.488,48,70.382,0,0,100,100,18.709,56.9,20.8,25.1,25.5
 27-04-2024 23:51:08,83,100,3567.422,51,65.682,0,0,100,100,19.213,58,20.8,25.1,25.5
 27-04-2024 23:51:09,83,97,3567.422,50,69.903,0,0,100,100,18.517,57,20.8,25.1,25.5
 27-04-2024 23:51:10,83,98,3574.453,50,59.279,0,0,100,100,18.698,55,20.8,25.1,25.5
 27-04-2024 23:51:11,83,94,3574.453,52,70.366,0,0,100,100,18.368,58.9,20.8,25.1,25.5
 27-04-2024 23:51:12,83,98,3567.586,53,62.707,0,0,100,100,18.195,48.1,20.8,25.1,25.5
 27-04-2024 23:51:13,83,100,3608.391,53,61.616,0,0,100,100,17.562,40.6,20.8,25.1,25.5
 27-04-2024 23:51:14,83,96,3595.902,48,68.525,0,0,100,100,17.861,51.9,20.8,25.1,25.5
 27-04-2024 23:51:15,83,98,3564.523,50,69.324,0,0,100,91.682,18.438,46.2,20.8,25.1,25.5
 27-04-2024 23:51:16,83,99,3585.527,48,69.077,0,0,100,88.477,18.658,41.8,20.8,25.1,25.5
 27-04-2024 23:51:17,82,90,3601.402,46,68.695,0,0,100,95.003,17.991,38.3,20.8,25.1,25.5
 27-04-2024 23:51:18,83,99,3593.59,50,69.602,0,0,100,87.03,18.925,43.2,20.8,25.1,25.5
 27-04-2024 23:51:19,83,98,3606.355,49,67.617,0,0,100,98.436,18.919,44.2,20.8,25.1,25.5
 27-04-2024 23:51:20,83,96,3581.836,49,67.029,0,0,100,91.271,18.294,51.1,20.8,25.1,25.5
 27-04-2024 23:51:21,83,97,3574.336,50,68.793,0,0,100,100,18.221,53.1,20.8,25.1,25.5
 27-04-2024 23:51:22,83,98,3597.746,52,67.844,0,0,100,100,18.253,48.1,20.8,25.1,25.5
 27-04-2024 23:51:23,84,99,3597.84,55,65.047,0,0,100,100,17.886,47.2,20.8,25.1,25.5
 27-04-2024 23:51:24,84,98,3571.152,50,37.274,0,0,99,99.994,18.459,43.2,20.8,25.1,25.5
 27-04-2024 23:51:25,84,97,3571.152,51,65.667,0,0,100,100,17.851,50.8,20.8,25.1,25.5
